BHK,Size,City,Bathroom,Area Type,Furnishing Status,Tenant Preferred,Rent,Description,Neighborhood_Overview,Picture_URL,Amenities,Bedrooms,Bathrooms_Airbnb,Property_Type,Room_Type,Price_Airbnb
2,850,Kolkata,2,Super Area,Unfurnished,Bachelors,10000,"Welcome to your cozy Albany retreat! Enjoy a comfortable stay in this well-appointed space, perfect for travelers looking for convenience and relaxation. Your booking includes free parking and a complimentary breakfast to start your day right. Located near shops, restaurants, and downtown Albany, this home offers easy access to local attractions. Whether you’re here for business or leisure, you’ll love the comfort and convenience of this stay. Book now for a relaxing experience.",,https://a0.muscache.com/pictures/miso/Hosting-1434108183586713709/original/61068cbc-52bc-4f80-8032-270c4096a33a.jpeg,"[""Kitchen"", ""Wifi"", ""Shower gel"", ""Hot water"", ""TV"", ""Bed linens"", ""Shampoo"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Air conditioning"", ""Coffee"", ""Conditioner"", ""Free parking on premises"", ""Hangers"", ""Bidet""]",1.0,1.0,Entire rental unit,Entire home/apt,
1,300,Kolkata,1,Carpet Area,Unfurnished,Bachelors/Family,5200,"Welcome to your cozy Albany retreat! Enjoy a comfortable stay in this well-appointed space, perfect for travelers looking for convenience and relaxation. Your booking includes free parking and a complimentary breakfast to start your day right. Located near shops, restaurants, and downtown Albany, this home offers easy access to local attractions. Whether you’re here for business or leisure, you’ll love the comfort and convenience of this stay. Book now for a relaxing experience.",,https://a0.muscache.com/pictures/hosting/Hosting-1434112653259573474/original/b4f0bfac-3fca-4d95-8ae2-78990c21d87b.jpeg,"[""Kitchen"", ""Wifi"", ""Hot water"", ""Body soap"", ""TV"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Heating"", ""Drying rack for clothing"", ""Patio or balcony"", ""Air conditioning"", ""Coffee"", ""Outdoor furniture"", ""Conditioner"", ""Free parking on premises"", ""Hangers"", ""Free street parking"", ""Cleaning products"", ""Bidet""]",1.0,1.0,Entire rental unit,Entire home/apt,
2,1000,Kolkata,3,Carpet Area,Semi-Furnished,Bachelors/Family,13000,"Keep it simple at this peaceful and centrally-located apartment. A short walk to the State Capitol and other state buildings, MVP Arena, Albany Med, Albany Law, Washington Park, SUNY Downtown campus, and  Lark Street restaurants and coffee spots.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQzNTU5MDU3MDc2OTMwMzM1Mg==/original/f039ba14-6115-4be1-bc38-62daf33a37b5.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cooking basics"", ""Baking sheet"", ""Iron"", ""Hot water kettle"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Heating"", ""Smart lock"", ""Extra pillows and blankets"", ""Oven"", ""Exterior security cameras on property"", ""Toaster"", ""Coffee"", ""Books and reading material"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Stove""]",1.0,1.0,Entire rental unit,Entire home/apt,
2,500,Kolkata,1,Carpet Area,Unfurnished,Bachelors/Family,7000,,,https://a0.muscache.com/pictures/hosting/Hosting-1435797229942642808/original/f8378d58-868d-4726-ae1e-8eee092c328c.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Air conditioning"", ""Fire extinguisher"", ""Wifi"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""First aid kit"", ""TV"", ""Washer""]",2.0,2.0,Entire home,Entire home/apt,
2,756,Kolkata,1,Carpet Area,Semi-Furnished,Bachelors/Family,12000,"2-bed 2nd floor apt. in a renovated historic two-century-old building in a quiet neighborhood of Albany's Pastures. Great location near Albany Medical Center, MVP Arena, Empire State Plaza, Library, Lark Street, State Offices, courts; easy access to local & regional bus routes and highways (I-787, I-90 & I-87).<br /><br />1 Queen bed<br />1 Full bed<br />Up to 6 NON-SMOKING guests<br />Toiletries included<br /><br />Save & BOOK this unit today!<br />Message me anytime. Hope to welcome you soon!<br /><br />-Earl",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQzOTQ3MjIwMjM3Njc0MDY4MQ==/original/33d23e17-13d3-41ae-b034-26667a937478.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Private patio or balcony"", ""Gas stove"", ""Wifi"", ""Shower gel"", ""Free driveway parking on premises \u2013 1 space"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Pack \u2019n play/Travel crib - available upon request"", ""Luggage dropoff allowed"", ""Bathtub"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Baking sheet"", ""Dining table"", ""Washer"", ""Paid street parking off premises"", ""Extra pillows and blankets"", ""Pets allowed"", ""Long term stays allowed"", ""Smart lock"", ""Radiant heating"", ""Portable fans"", ""Noise decibel monitors on property"", ""Air conditioning"", ""Exterior security cameras on property"", ""Essentials"", ""Toaster"", ""Coffee"", ""Laundromat nearby"", ""Single oven"", ""First aid kit"", ""Conditioner"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Coffee maker: drip coffee maker"", ""Free street parking"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Paid parking on premises"", ""Shared backyard \u2013 Fully fenced""]",2.0,1.0,Entire rental unit,Entire home/apt,
1,1000,Kolkata,1,Super Area,Unfurnished,Bachelors/Family,15000,It’s close to albany med and St. Peter’s Hospital and centrally-located place.,,https://a0.muscache.com/pictures/hosting/Hosting-1441615290727481693/original/6e72bce8-7ae5-465f-8e71-e0549cdb574b.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Exterior security cameras on property"", ""Lock on bedroom door"", ""Wifi"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Washer""]",1.0,1.0,Private room in rental unit,Private room,
1,150,Kolkata,1,Carpet Area,Unfurnished,Bachelors/Family,5000,Home from the late 1920s. First floor apartment. Updated bathroom.,,https://a0.muscache.com/pictures/hosting/Hosting-1447202556849361134/original/dae9d51d-5d79-42d3-946e-413d44fa6dc4.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""Mini fridge"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Ceiling fan"", ""Iron"", ""Hot water kettle"", ""Free dryer \u2013 In building"", ""Dedicated workspace"", ""Microwave"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Electric stove"", ""Radiant heating"", ""Exterior security cameras on property"", ""Air conditioning"", ""Toaster"", ""Single oven"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Game console: PS5"", ""Free parking on premises \u2013 1 space"", ""Free street parking"", ""Fire extinguisher"", ""Keypad""]",3.0,1.0,Entire rental unit,Entire home/apt,
1,800,Kolkata,1,Carpet Area,Unfurnished,Bachelors,8000,"2-bed 1st floor apt. in a renovated historic two-century-old building in a quiet neighborhood of Albany's Pastures. Great location near Albany Medical Center, MVP Arena, Empire State Plaza, Library, Lark Street, State Offices, courts; easy access to local & regional bus routes and highways (I-787, I-90 & I-87).<br /><br />1 Queen + 1 Full bed<br />Up to 5 NON-SMOKING guests<br />Toiletries included<br /><br />Save & BOOK this unit today!<br />Message me anytime. Hope to welcome you soon!<br /><br />-Earl",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQ0ODUwMTcxOTE2NjkyMDQ3NA==/original/740efbd2-51af-4c47-bc2f-105d33bbe98d.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Coffee maker"", ""Hair dryer"", ""Dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Baking sheet"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Hot water kettle"", ""Wine glasses"", ""Microwave"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Pets allowed"", ""Oven"", ""Noise decibel monitors on property"", ""Air conditioning"", ""Exterior security cameras on property"", ""Toaster"", ""Coffee"", ""First aid kit"", ""Conditioner"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Freezer"", ""Fire extinguisher"", ""Bidet"", ""Stove""]",2.0,1.0,Entire rental unit,Entire home/apt,
2,700,Kolkata,2,Super Area,Unfurnished,Bachelors,8000,"Relax in this conveniently located apartment. Close to Albany, Medical Center, state capital, parks, perfect for legislative worker, traveling, nurses or medical professionals. lots to see and do. You’re blocks from the state capital, and governors mansion. located in the historic mansion District of Albany. Long-term stays are welcome.",,https://a0.muscache.com/pictures/hosting/Hosting-1450136720901316807/original/171c3679-612e-42fc-960f-e8ace9549f32.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Clothing storage: closet and dresser"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Iron"", ""Microwave"", ""Dining table"", ""Washer"", ""Long term stays allowed"", ""Pets allowed"", ""Electric stove"", ""Radiant heating"", ""Patio or balcony"", ""Air conditioning"", ""Toaster"", ""Single oven"", ""First aid kit"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Free dryer"", ""Coffee maker: drip coffee maker"", ""Fire extinguisher"", ""Smoking allowed""]",1.0,1.0,Entire rental unit,Entire home/apt,
1,420,Kolkata,1,Super Area,Unfurnished,Bachelors,5000,"Less than a mile to Albany Medical Center, three blocks to MVP arena a few blocks to the capitol and downtown.",,https://a0.muscache.com/pictures/hosting/Hosting-1450156329560932974/original/89a880fe-562c-40e8-bdb3-5ec8d8eb2925.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dryer \u2013 In building"", ""Private patio or balcony"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cooking basics"", ""Microwave"", ""Dining table"", ""Heating"", ""Washer"", ""Long term stays allowed"", ""Pets allowed"", ""Air conditioning"", ""Single oven"", ""First aid kit"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Fire extinguisher"", ""Stove"", ""Outlet covers"", ""Smoking allowed""]",1.0,1.0,Entire rental unit,Entire home/apt,
2,800,Kolkata,1,Super Area,Unfurnished,Bachelors,10000,"Welcome to your cozy Albany retreat! Enjoy a comfortable stay in this well-appointed space, perfect for travelers looking for convenience and relaxation. Your booking includes free parking and a complimentary breakfast to start your day right. Located near shops, restaurants, and downtown Albany, this home offers easy access to local attractions. Whether you’re here for business or leisure, you’ll love the comfort and convenience of this stay. Book now for a relaxing experience",,https://a0.muscache.com/pictures/hosting/Hosting-1454413975547667690/original/6516e2f4-e982-49e2-9e04-fe5c482d9c2f.jpeg,"[""Kitchen"", ""Wifi"", ""Shower gel"", ""Hot water"", ""TV"", ""Bed linens"", ""Bathtub"", ""Shampoo"", ""Hot water kettle"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Backyard"", ""Air conditioning"", ""Coffee"", ""Outdoor furniture"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Freezer"", ""Free street parking"", ""Cleaning products"", ""Bidet""]",1.0,1.0,Entire rental unit,Entire home/apt,
2,288,Kolkata,1,Carpet Area,Unfurnished,Bachelors,12000,"Welcome to your cozy Albany retreat! Enjoy a comfortable stay in this well-appointed space, perfect for travelers looking for convenience and relaxation. Your booking includes free parking and a complimentary breakfast to start your day right. Located near shops, restaurants, and downtown Albany, this home offers easy access to local attractions. Whether you’re here for business or leisure, you’ll love the comfort and convenience of this stay. Book now for a relaxing experience!",,https://a0.muscache.com/pictures/miso/Hosting-1454415655361201543/original/16cf8efc-2451-4f32-827d-47bfe9f79f81.jpeg,"[""Smoke alarm"", ""Wifi"", ""Hot water"", ""Outdoor dining area"", ""TV"", ""Bed linens"", ""Bathtub"", ""Hot water kettle"", ""Dedicated workspace"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Backyard"", ""Air conditioning"", ""Coffee"", ""Outdoor furniture"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Bidet""]",1.0,1.0,Entire rental unit,Entire home/apt,
2,900,Kolkata,2,Super Area,Unfurnished,Bachelors/Family,8000,"Welcome to your cozy Albany retreat! Enjoy a comfortable stay in this well-appointed space, perfect for travelers looking for convenience and relaxation. Your booking includes free parking and a complimentary breakfast to start your day right. Located near shops, restaurants, and downtown Albany, this home offers easy access to local attractions. Whether you’re here for business or leisure, you’ll love the comfort and convenience of this stay. Book now for a relaxing experience.",,https://a0.muscache.com/pictures/hosting/Hosting-1454417108090792705/original/f4d6d0f5-2b6c-448b-831f-7f3f96d11e7d.jpeg,"[""Wifi"", ""Hot water"", ""Outdoor dining area"", ""TV"", ""Bed linens"", ""Bathtub"", ""Shampoo"", ""Hot water kettle"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Heating"", ""Backyard"", ""Air conditioning"", ""Coffee"", ""Outdoor furniture"", ""Conditioner"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Cleaning products"", ""Bidet""]",1.0,1.0,Entire rental unit,Entire home/apt,
2,850,Kolkata,2,Carpet Area,Unfurnished,Bachelors,21000,"Welcome to your cozy Albany retreat! Enjoy a comfortable home in this well-appointed space, perfect for travelers looking for convenience and relaxation. Your booking includes free parking and a complimentary breakfast to start your day right. Located near shops, restaurants, and downtown Albany, this home offers easy access to local attractions. Whether you’re here for business or leisure, you’ll love the comfort and convenience of this stay. Book now for a relaxing experience!",,https://a0.muscache.com/pictures/hosting/Hosting-1454418356838968327/original/298a801c-5865-40bb-86c8-314359f1f90a.jpeg,"[""Smoke alarm"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Outdoor dining area"", ""TV"", ""Bed linens"", ""Bathtub"", ""Shampoo"", ""Hot water kettle"", ""Dedicated workspace"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Air conditioning"", ""Coffee"", ""Outdoor furniture"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Hangers"", ""Cleaning products"", ""Bidet""]",1.0,1.0,Entire rental unit,Entire home/apt,
1,350,Kolkata,1,Carpet Area,Unfurnished,Bachelors,5000,"1-bedroom home featuring a cozy fireplace, in-unit laundry, air conditioning, and a private deck with a gas grill—perfect for relaxing evenings. Nestled in a quiet and safe neighborhood just minutes from Albany Med, St. Peter’s Hospital, local bars, restaurants, and a nearby food market. Ideal for traveling professionals, couples, or solo guests seeking comfort and convenience.",,https://a0.muscache.com/pictures/prohost-api/Hosting-1455799924350084157/original/3444de38-cae5-4357-800d-f404912d5b3a.jpeg,"[""Smoke alarm"", ""Air conditioning"", ""Fire extinguisher"", ""Wifi"", ""Carbon monoxide alarm"", ""First aid kit"", ""Indoor fireplace"", ""TV"", ""Washer""]",1.0,1.0,Entire home,Entire home/apt,
2,600,Kolkata,1,Super Area,Unfurnished,Bachelors/Family,9000,"Welcome to The Dove’s Nest, a cozy and quiet space perfect for solo travelers or couples. Located in a peaceful neighborhood in Albany, it's a great place to relax or get some work done.<br /><br />What you’ll get:<br />- Bedroom, Livingroom, and bathroom,<br />- Comfortable bed and linens<br />- Small sitting area<br />- Washer and Dryer<br />- Smart - TV<br />- Wi-Fi<br />- Mini fridge, microwave, and coffee/tea setup<br />- Full Private bathroom <br />- Shared entrance and available parking<br /><br />Come enjoy a simple, calm stay at The Dove’s Nest.",,https://a0.muscache.com/pictures/hosting/Hosting-1459126168828019962/original/529f0cd6-279c-4ea7-8d63-6ec4763d3ec3.jpeg,"[""Smoke alarm"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Hair dryer"", ""Body soap"", ""Dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Shampoo"", ""Iron"", ""Dedicated workspace"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Piano"", ""Drying rack for clothing"", ""Exterior security cameras on property"", ""Air conditioning"", ""Essentials"", ""Lock on bedroom door"", ""Books and reading material"", ""Conditioner"", ""Free parking on premises"", ""Hangers"", ""Self check-in"", ""Lockbox"", ""Cleaning products"", ""Bidet""]",1.0,2.0,Entire condo,Entire home/apt,
